OUTPUT OF MATLAB Q4 SMALL STRAIN FEM IMPLEMENTATION 

          DISPLACEMENTS 
********************************* 
  Node      U1           U2 
   75   6.9750e+02   1.8753e+01   1.1646e+02   6.9434e+02   1.9216e+01   1.1755e+02   1.8335e+02   4.4572e+00   3.3829e+01   1.8419e+02   4.3107e+00   3.3541e+01 
   76  -1.8833e+02  -5.8575e+00  -2.8008e+01  -1.8748e+02  -5.9518e+00  -2.8303e+01  -6.8966e+02  -1.9629e+01  -1.1431e+02  -6.9279e+02  -1.9193e+01  -1.1322e+02 
   77   6.9202e+02   1.9552e+01   1.1834e+02   6.8886e+02   2.0016e+01   1.1940e+02   1.8190e+02   4.7093e+00   3.4316e+01   1.8274e+02   4.5627e+00   3.4037e+01 
   78  -1.8686e+02  -6.0229e+00  -2.8516e+01  -1.8602e+02  -6.1178e+00  -2.8802e+01  -6.8425e+02  -2.0389e+01  -1.1615e+02  -6.8738e+02  -1.9951e+01  -1.1509e+02 
   79   6.8654e+02   2.0354e+01   1.2016e+02   6.8338e+02   2.0818e+01   1.2118e+02   1.8045e+02   4.9616e+00   3.4787e+01   1.8129e+02   4.8149e+00   3.4517e+01 
   80  -1.8540e+02  -6.1894e+00  -2.9009e+01  -1.8455e+02  -6.2848e+00  -2.9286e+01  -6.7884e+02  -2.1151e+01  -1.1792e+02  -6.8197e+02  -2.0712e+01  -1.1690e+02 
   81   6.8106e+02   2.1157e+01   1.2192e+02   6.7790e+02   2.1622e+01   1.2291e+02   1.7899e+02   5.2139e+00   3.5242e+01   1.7983e+02   5.0672e+00   3.4981e+01 
   82  -1.8394e+02  -6.3567e+00  -2.9486e+01  -1.8309e+02  -6.4525e+00  -2.9755e+01  -6.7344e+02  -2.1915e+01  -1.1965e+02  -6.7656e+02  -2.1475e+01  -1.1866e+02 
   83   6.7558e+02   2.1960e+01   1.2362e+02   6.7242e+02   2.2426e+01   1.2458e+02   1.7754e+02   5.4660e+00   3.5682e+01   1.7838e+02   5.3194e+00   3.5430e+01 
   84  -1.8247e+02  -6.5246e+00  -2.9948e+01  -1.8163e+02  -6.6207e+00  -3.0208e+01  -6.6803e+02  -2.2680e+01  -1.2131e+02  -6.7115e+02  -2.2239e+01  -1.2036e+02 
   85   6.7011e+02   2.2764e+01   1.2527e+02   6.6695e+02   2.3229e+01   1.2619e+02   1.7609e+02   5.7177e+00   3.6107e+01   1.7693e+02   5.5714e+00   3.5864e+01 
   86  -1.8101e+02  -6.6930e+00  -3.0395e+01  -1.8016e+02  -6.7893e+00  -3.0646e+01  -6.6263e+02  -2.3445e+01  -1.2292e+02  -6.6575e+02  -2.3004e+01  -1.2200e+02 
   87   6.6464e+02   2.3568e+01   1.2686e+02   6.6148e+02   2.4032e+01   1.2775e+02   1.7464e+02   5.9689e+00   3.6518e+01   1.7548e+02   5.8230e+00   3.6283e+01 
   88  -1.7955e+02  -6.8617e+00  -3.0827e+01  -1.7870e+02  -6.9582e+00  -3.1070e+01  -6.5723e+02  -2.4209e+01  -1.2447e+02  -6.6035e+02  -2.3769e+01  -1.2358e+02 
   89   6.5917e+02   2.4370e+01   1.2839e+02   6.5602e+02   2.4834e+01   1.2925e+02   1.7319e+02   6.2194e+00   3.6913e+01   1.7403e+02   6.0739e+00   3.6687e+01 
   90  -1.7808e+02  -7.0305e+00  -3.1244e+01  -1.7724e+02  -7.1270e+00  -3.1479e+01  -6.5184e+02  -2.4972e+01  -1.2597e+02  -6.5495e+02  -2.4533e+01  -1.2511e+02 
   91   6.5371e+02   2.5171e+01   1.2987e+02   6.5056e+02   2.5633e+01   1.3070e+02   1.7174e+02   6.4690e+00   3.7293e+01   1.7258e+02   6.3240e+00   3.7075e+01 
   92  -1.7662e+02  -7.1993e+00  -3.1647e+01  -1.7578e+02  -7.2957e+00  -3.1873e+01  -6.4645e+02  -2.5734e+01  -1.2742e+02  -6.4956e+02  -2.5295e+01  -1.2659e+02 
   93   6.4826e+02   2.5970e+01   1.3129e+02   6.4511e+02   2.6430e+01   1.3209e+02   1.7030e+02   6.7176e+00   3.7659e+01   1.7113e+02   6.5732e+00   3.7450e+01 
   94  -1.7517e+02  -7.3679e+00  -3.2035e+01  -1.7433e+02  -7.4640e+00  -3.2253e+01  -6.4106e+02  -2.6493e+01  -1.2881e+02  -6.4417e+02  -2.6056e+01  -1.2801e+02 
   95   6.4281e+02   2.6765e+01   1.3266e+02   6.3967e+02   2.7224e+01   1.3343e+02   1.6886e+02   6.9650e+00   3.8010e+01   1.6969e+02   6.8213e+00   3.7809e+01 
   96  -1.7371e+02  -7.5361e+00  -3.2409e+01  -1.7287e+02  -7.6319e+00  -3.2619e+01  -6.3568e+02  -2.7249e+01  -1.3015e+02  -6.3879e+02  -2.6814e+01  -1.2938e+02 
   97   6.3737e+02   2.7557e+01   1.3398e+02   6.3423e+02   2.8013e+01   1.3471e+02   1.6741e+02   7.2110e+00   3.8347e+01   1.6825e+02   7.0681e+00   3.8155e+01 
   98  -1.7225e+02  -7.7037e+00  -3.2769e+01  -1.7142e+02  -7.7992e+00  -3.2970e+01  -6.3031e+02  -2.8002e+01  -1.3143e+02  -6.3341e+02  -2.7569e+01  -1.3069e+02 
   99   6.3193e+02   2.8345e+01   1.3524e+02   6.2880e+02   2.8798e+01   1.3595e+02   1.6597e+02   7.4555e+00   3.8670e+01   1.6680e+02   7.3135e+00   3.8486e+01 
  100  -1.7080e+02  -7.8707e+00  -3.3114e+01  -1.6996e+02  -7.9657e+00  -3.3308e+01  -6.2495e+02  -2.8751e+01  -1.3266e+02  -6.2805e+02  -2.8320e+01  -1.3196e+02 
  101   6.2651e+02   2.9128e+01   1.3645e+02   6.2338e+02   2.9578e+01   1.3713e+02   1.6454e+02   7.6983e+00   3.8980e+01   1.6537e+02   7.5573e+00   3.8803e+01 
  102  -1.6935e+02  -8.0368e+00  -3.3446e+01  -1.6851e+02  -8.1313e+00  -3.3632e+01  -6.1960e+02  -2.9495e+01  -1.3384e+02  -6.2269e+02  -2.9067e+01  -1.3317e+02 
  103   6.2109e+02   2.9906e+01   1.3761e+02   6.1797e+02   3.0353e+01   1.3826e+02   1.6310e+02   7.9393e+00   3.9275e+01   1.6393e+02   7.7995e+00   3.9106e+01 
  104  -1.6790e+02  -8.2020e+00  -3.3764e+01  -1.6707e+02  -8.2958e+00  -3.3942e+01  -6.1425e+02  -3.0233e+01  -1.3497e+02  -6.1734e+02  -2.9809e+01  -1.3433e+02 
  105   6.1569e+02   3.0678e+01   1.3872e+02   6.1257e+02   3.1122e+01   1.3934e+02   1.6167e+02   8.1785e+00   3.9556e+01   1.6249e+02   8.0397e+00   3.9396e+01 
  106  -1.6646e+02  -8.3660e+00  -3.4069e+01  -1.6562e+02  -8.4592e+00  -3.4238e+01  -6.0891e+02  -3.0967e+01  -1.3605e+02  -6.1199e+02  -3.0545e+01  -1.3544e+02 
  107   6.1029e+02   3.1443e+01   1.3978e+02   6.0718e+02   3.1884e+01   1.4036e+02   1.6024e+02   8.4155e+00   3.9824e+01   1.6106e+02   8.2780e+00   3.9671e+01 
  108  -1.6501e+02  -8.5287e+00  -3.4359e+01  -1.6418e+02  -8.6211e+00  -3.4522e+01  -6.0359e+02  -3.1694e+01  -1.3708e+02  -6.0666e+02  -3.1276e+01  -1.3650e+02 
  109   6.0490e+02   3.2203e+01   1.4078e+02   6.0180e+02   3.2638e+01   1.4134e+02   1.5881e+02   8.6504e+00   4.0079e+01   1.5963e+02   8.5141e+00   3.9934e+01 
  110  -1.6357e+02  -8.6901e+00  -3.4637e+01  -1.6274e+02  -8.7816e+00  -3.4792e+01  -5.9827e+02  -3.2414e+01  -1.3806e+02  -6.0134e+02  -3.2000e+01  -1.3750e+02 
  111   5.9953e+02   3.2954e+01   1.4174e+02   5.9643e+02   3.3386e+01   1.4227e+02   1.5739e+02   8.8829e+00   4.0320e+01   1.5821e+02   8.7480e+00   4.0183e+01 
  112  -1.6213e+02  -8.8499e+00  -3.4902e+01  -1.6131e+02  -8.9405e+00  -3.5049e+01  -5.9296e+02  -3.3128e+01  -1.3900e+02  -5.9602e+02  -3.2718e+01  -1.3846e+02 
  113   5.9417e+02   3.3698e+01   1.4265e+02   5.9107e+02   3.4125e+01   1.4315e+02   1.5597e+02   9.1130e+00   4.0549e+01   1.5679e+02   8.9795e+00   4.0419e+01 
  114  -1.6070e+02  -9.0081e+00  -3.5153e+01  -1.5987e+02  -9.0977e+00  -3.5293e+01  -5.8767e+02  -3.3833e+01  -1.3988e+02  -5.9072e+02  -3.3428e+01  -1.3938e+02 
  115   5.8881e+02   3.4434e+01   1.4351e+02   5.8573e+02   3.4856e+01   1.4398e+02   1.5455e+02   9.3405e+00   4.0764e+01   1.5537e+02   9.2085e+00   4.0642e+01 
  116  -1.5927e+02  -9.1645e+00  -3.5392e+01  -1.5844e+02  -9.2530e+00  -3.5524e+01  -5.8238e+02  -3.4531e+01  -1.4072e+02  -5.8543e+02  -3.4130e+01  -1.4024e+02 
  117   5.8347e+02   3.5162e+01   1.4432e+02   5.8040e+02   3.5578e+01   1.4476e+02   1.5313e+02   9.5653e+00   4.0967e+01   1.5395e+02   9.4349e+00   4.0852e+01 
  118  -1.5784e+02  -9.3190e+00  -3.5617e+01  -1.5702e+02  -9.4064e+00  -3.5742e+01  -5.7711e+02  -3.5220e+01  -1.4150e+02  -5.8015e+02  -3.4824e+01  -1.4105e+02 
  119   5.7815e+02   3.5880e+01   1.4508e+02   5.7508e+02   3.6291e+01   1.4550e+02   1.5172e+02   9.7873e+00   4.1157e+01   1.5254e+02   9.6586e+00   4.1049e+01 
  120  -1.5641e+02  -9.4715e+00  -3.5831e+01  -1.5559e+02  -9.5577e+00  -3.5948e+01  -5.7185e+02  -3.5900e+01  -1.4225e+02  -5.7489e+02  -3.5510e+01  -1.4182e+02 
  121   5.7284e+02   3.6589e+01   1.4580e+02   5.6978e+02   3.6995e+01   1.4619e+02   1.5032e+02   1.0006e+01   4.1335e+01   1.5113e+02   9.8794e+00   4.1234e+01 
  122  -1.5499e+02  -9.6218e+00  -3.6032e+01  -1.5417e+02  -9.7068e+00  -3.6142e+01  -5.6661e+02  -3.6572e+01  -1.4294e+02  -5.6963e+02  -3.6186e+01  -1.4255e+02 
  123   5.6754e+02   3.7288e+01   1.4647e+02   5.6449e+02   3.7688e+01   1.4684e+02   1.4891e+02   1.0223e+01   4.1501e+01   1.4972e+02   1.0097e+01   4.1407e+01 
  124  -1.5358e+02  -9.7700e+00  -3.6220e+01  -1.5276e+02  -9.8536e+00  -3.6324e+01  -5.6138e+02  -3.7233e+01  -1.4359e+02  -5.6439e+02  -3.6853e+01  -1.4322e+02 
  125   5.6225e+02   3.7977e+01   1.4710e+02   5.5921e+02   3.8370e+01   1.4744e+02   1.4751e+02   1.0436e+01   4.1654e+01   1.4832e+02   1.0312e+01   4.1567e+01 
  126  -1.5216e+02  -9.9158e+00  -3.6397e+01  -1.5135e+02  -9.9980e+00  -3.6493e+01  -5.5616e+02  -3.7884e+01  -1.4420e+02  -5.5917e+02  -3.7510e+01  -1.4386e+02 
  127   5.5698e+02   3.8655e+01   1.4768e+02   5.5395e+02   3.9042e+01   1.4799e+02   1.4612e+02   1.0645e+01   4.1795e+01   1.4692e+02   1.0524e+01   4.1715e+01 
  128  -1.5075e+02  -1.0059e+01  -3.6561e+01  -1.4994e+02  -1.0140e+01  -3.6651e+01  -5.5095e+02  -3.8525e+01  -1.4476e+02  -5.5396e+02  -3.8157e+01  -1.4444e+02 
  129   5.5173e+02   3.9322e+01   1.4821e+02   5.4870e+02   3.9703e+01   1.4850e+02   1.4472e+02   1.0852e+01   4.1925e+01   1.4553e+02   1.0732e+01   4.1852e+01 
  130  -1.4934e+02  -1.0200e+01  -3.6714e+01  -1.4853e+02  -1.0279e+01  -3.6797e+01  -5.4576e+02  -3.9155e+01  -1.4528e+02  -5.4876e+02  -3.8794e+01  -1.4499e+02 
  131   5.4649e+02   3.9978e+01   1.4870e+02   5.4347e+02   4.0352e+01   1.4897e+02   1.4334e+02   1.1055e+01   4.2043e+01   1.4414e+02   1.0937e+01   4.1977e+01 
  132  -1.4794e+02  -1.0338e+01  -3.6855e+01  -1.4713e+02  -1.0416e+01  -3.6931e+01  -5.4059e+02  -3.9774e+01  -1.4575e+02  -5.4357e+02  -3.9419e+01  -1.4549e+02 
  133   5.4127e+02   4.0622e+01   1.4915e+02   5.3826e+02   4.0989e+01   1.4939e+02   1.4195e+02   1.1255e+01   4.2149e+01   1.4275e+02   1.1139e+01   4.2090e+01 
  134  -1.4654e+02  -1.0474e+01  -3.6984e+01  -1.4574e+02  -1.0550e+01  -3.7054e+01  -5.3543e+02  -4.0382e+01  -1.4619e+02  -5.3841e+02  -4.0033e+01  -1.4594e+02 
  135   5.3606e+02   4.1254e+01   1.4956e+02   5.3306e+02   4.1614e+01   1.4977e+02   1.4057e+02   1.1451e+01   4.2245e+01   1.4137e+02   1.1337e+01   4.2191e+01 
  136  -1.4515e+02  -1.0606e+01  -3.7103e+01  -1.4435e+02  -1.0681e+01  -3.7166e+01  -5.3029e+02  -4.0978e+01  -1.4658e+02  -5.3325e+02  -4.0636e+01  -1.4636e+02 
  137   5.3087e+02   4.1874e+01   1.4992e+02   5.2788e+02   4.2227e+01   1.5011e+02   1.3920e+02   1.1644e+01   4.2329e+01   1.3999e+02   1.1532e+01   4.2282e+01 
  138  -1.4376e+02  -1.0736e+01  -3.7209e+01  -1.4296e+02  -1.0809e+01  -3.7266e+01  -5.2516e+02  -4.1561e+01  -1.4692e+02  -5.2812e+02  -4.1227e+01  -1.4673e+02 
  139   5.2569e+02   4.2481e+01   1.5025e+02   5.2271e+02   4.2827e+01   1.5041e+02   1.3783e+02   1.1832e+01   4.2401e+01   1.3862e+02   1.1723e+01   4.2361e+01 
  140  -1.4237e+02  -1.0863e+01  -3.7305e+01  -1.4158e+02  -1.0934e+01  -3.7356e+01  -5.2005e+02  -4.2133e+01  -1.4723e+02  -5.2300e+02  -4.1805e+01  -1.4706e+02 
  141   5.2054e+02   4.3076e+01   1.5053e+02   5.1757e+02   4.3414e+01   1.5067e+02   1.3646e+02   1.2017e+01   4.2463e+01   1.3725e+02   1.1910e+01   4.2429e+01 
  142  -1.4099e+02  -1.0987e+01  -3.7390e+01  -1.4020e+02  -1.1056e+01  -3.7434e+01  -5.1495e+02  -4.2692e+01  -1.4750e+02  -5.1789e+02  -4.2371e+01  -1.4735e+02 
  143   5.1540e+02   4.3657e+01   1.5077e+02   5.1244e+02   4.3987e+01   1.5089e+02   1.3510e+02   1.2199e+01   4.2515e+01   1.3588e+02   1.2094e+01   4.2487e+01 
  144  -1.3962e+02  -1.1107e+01  -3.7464e+01  -1.3882e+02  -1.1175e+01  -3.7502e+01  -5.0987e+02  -4.3238e+01  -1.4773e+02  -5.1280e+02  -4.2925e+01  -1.4760e+02 
  145   5.1027e+02   4.4225e+01   1.5097e+02   5.0732e+02   4.4547e+01   1.5107e+02   1.3374e+02   1.2376e+01   4.2555e+01   1.3453e+02   1.2273e+01   4.2533e+01 
  146  -1.3824e+02  -1.1225e+01  -3.7528e+01  -1.3745e+02  -1.1290e+01  -3.7560e+01  -5.0481e+02  -4.3770e+01  -1.4791e+02  -5.0773e+02  -4.3465e+01  -1.4781e+02 
  147   5.0517e+02   4.4779e+01   1.5113e+02   5.0223e+02   4.5094e+01   1.5121e+02   1.3239e+02   1.2549e+01   4.2586e+01   1.3317e+02   1.2449e+01   4.2570e+01 
  148  -1.3688e+02  -1.1339e+01  -3.7581e+01  -1.3609e+02  -1.1403e+01  -3.7607e+01  -4.9977e+02  -4.4290e+01  -1.4806e+02  -5.0268e+02  -4.3992e+01  -1.4798e+02 
  149   5.0008e+02   4.5320e+01   1.5125e+02   4.9715e+02   4.5626e+01   1.5131e+02   1.3104e+02   1.2718e+01   4.2606e+01   1.3182e+02   1.2620e+01   4.2595e+01 
  150  -1.3552e+02  -1.1450e+01  -3.7623e+01  -1.3473e+02  -1.1511e+01  -3.7643e+01  -4.9474e+02  -4.4795e+01  -1.4817e+02  -4.9764e+02  -4.4506e+01  -1.4812e+02 
  151   4.9501e+02   4.5846e+01   1.5134e+02   4.9209e+02   4.6144e+01   1.5137e+02   1.2970e+02   1.2883e+01   4.2615e+01   1.3048e+02   1.2788e+01   4.2611e+01 
  152  -1.3416e+02  -1.1557e+01  -3.7655e+01  -1.3338e+02  -1.1617e+01  -3.7670e+01  -4.8973e+02  -4.5287e+01  -1.4825e+02  -4.9262e+02  -4.5006e+01  -1.4821e+02 
  153   4.8996e+02   4.6358e+01   1.5138e+02   4.8706e+02   4.6647e+01   1.5139e+02   1.2836e+02   1.3044e+01   4.2615e+01   1.2913e+02   1.2951e+01   4.2617e+01 
  154  -1.3281e+02  -1.1661e+01  -3.7678e+01  -1.3203e+02  -1.1719e+01  -3.7686e+01  -4.8474e+02  -4.5765e+01  -1.4828e+02  -4.8762e+02  -4.5492e+01  -1.4827e+02 
  155   4.8493e+02   4.6855e+01   1.5139e+02   4.8204e+02   4.7136e+01   1.5138e+02   1.2703e+02   1.3201e+01   4.2605e+01   1.2780e+02   1.3110e+01   4.2612e+01 
  156  -1.3146e+02  -1.1762e+01  -3.7690e+01  -1.3068e+02  -1.1817e+01  -3.7693e+01  -4.7977e+02  -4.6229e+01  -1.4828e+02  -4.8264e+02  -4.5963e+01  -1.4829e+02 
  157   4.7992e+02   4.7338e+01   1.5137e+02   4.7703e+02   4.7610e+01   1.5133e+02   1.2570e+02   1.3354e+01   4.2585e+01   1.2647e+02   1.3265e+01   4.2598e+01 
  158  -1.3011e+02  -1.1859e+01  -3.7693e+01  -1.2934e+02  -1.1912e+01  -3.7690e+01  -4.7482e+02  -4.6678e+01  -1.4825e+02  -4.7768e+02  -4.6421e+01  -1.4827e+02 
  159   4.7493e+02   4.7805e+01   1.5130e+02   4.7205e+02   4.8069e+01   1.5125e+02   1.2438e+02   1.3502e+01   4.2556e+01   1.2514e+02   1.3416e+01   4.2574e+01 
  160  -1.2878e+02  -1.1952e+01  -3.7686e+01  -1.2801e+02  -1.2003e+01  -3.7677e+01  -4.6988e+02  -4.7112e+01  -1.4817e+02  -4.7273e+02  -4.6864e+01  -1.4822e+02 
  161   4.6995e+02   4.8258e+01   1.5120e+02   4.6709e+02   4.8513e+01   1.5113e+02   1.2306e+02   1.3646e+01   4.2517e+01   1.2382e+02   1.3563e+01   4.2541e+01 
  162  -1.2744e+02  -1.2042e+01  -3.7669e+01  -1.2668e+02  -1.2091e+01  -3.7655e+01  -4.6497e+02  -4.7532e+01  -1.4807e+02  -4.6780e+02  -4.7292e+01  -1.4813e+02 
  163   4.6500e+02   4.8695e+01   1.5107e+02   4.6215e+02   4.8942e+01   1.5098e+02   1.2175e+02   1.3785e+01   4.2469e+01   1.2251e+02   1.3705e+01   4.2498e+01 
  164  -1.2612e+02  -1.2127e+01  -3.7643e+01  -1.2535e+02  -1.2175e+01  -3.7624e+01  -4.6007e+02  -4.7936e+01  -1.4793e+02  -4.6290e+02  -4.7705e+01  -1.4801e+02 
  165   4.6006e+02   4.9117e+01   1.5090e+02   4.5722e+02   4.9354e+01   1.5079e+02   1.2044e+02   1.3920e+01   4.2412e+01   1.2120e+02   1.3842e+01   4.2447e+01 
  166  -1.2479e+02  -1.2210e+01  -3.7608e+01  -1.2403e+02  -1.2255e+01  -3.7584e+01  -4.5519e+02  -4.8326e+01  -1.4775e+02  -4.5801e+02  -4.8103e+01  -1.4785e+02 
  167   4.5515e+02   4.9524e+01   1.5070e+02   4.5232e+02   4.9752e+01   1.5057e+02   1.1914e+02   1.4051e+01   4.2346e+01   1.1989e+02   1.3975e+01   4.2386e+01 
  168  -1.2348e+02  -1.2288e+01  -3.7564e+01  -1.2272e+02  -1.2331e+01  -3.7534e+01  -4.5033e+02  -4.8700e+01  -1.4754e+02  -4.5314e+02  -4.8486e+01  -1.4766e+02 
  169   4.5025e+02   4.9914e+01   1.5046e+02   4.4744e+02   5.0133e+01   1.5031e+02   1.1785e+02   1.4177e+01   4.2271e+01   1.1859e+02   1.4104e+01   4.2316e+01 
  170  -1.2217e+02  -1.2363e+01  -3.7510e+01  -1.2141e+02  -1.2403e+01  -3.7476e+01  -4.4549e+02  -4.9059e+01  -1.4730e+02  -4.4829e+02  -4.8854e+01  -1.4744e+02 
  171   4.4538e+02   5.0289e+01   1.5019e+02   4.4257e+02   5.0499e+01   1.5002e+02   1.1655e+02   1.4298e+01   4.2188e+01   1.1730e+02   1.4228e+01   4.2237e+01 
  172  -1.2086e+02  -1.2433e+01  -3.7448e+01  -1.2011e+02  -1.2471e+01  -3.7409e+01  -4.4067e+02  -4.9402e+01  -1.4702e+02  -4.4345e+02  -4.9206e+01  -1.4719e+02 
  173   4.4052e+02   5.0648e+01   1.4989e+02   4.3773e+02   5.0848e+01   1.4970e+02   1.1527e+02   1.4415e+01   4.2095e+01   1.1601e+02   1.4348e+01   4.2150e+01 
  174  -1.1956e+02  -1.2500e+01  -3.7378e+01  -1.1881e+02  -1.2536e+01  -3.7333e+01  -4.3587e+02  -4.9730e+01  -1.4672e+02  -4.3864e+02  -4.9543e+01  -1.4690e+02 
  175   4.3569e+02   5.0991e+01   1.4956e+02   4.3291e+02   5.1182e+01   1.4935e+02   1.1399e+02   1.4528e+01   4.1995e+01   1.1473e+02   1.4463e+01   4.2054e+01 
  176  -1.1826e+02  -1.2563e+01  -3.7298e+01  -1.1752e+02  -1.2596e+01  -3.7249e+01  -4.3109e+02  -5.0041e+01  -1.4638e+02  -4.3385e+02  -4.9864e+01  -1.4658e+02 
  177   4.3087e+02   5.1317e+01   1.4920e+02   4.2810e+02   5.1499e+01   1.4897e+02   1.1271e+02   1.4636e+01   4.1886e+01   1.1345e+02   1.4573e+01   4.1950e+01 
  178  -1.1697e+02  -1.2622e+01  -3.7211e+01  -1.1623e+02  -1.2653e+01  -3.7156e+01  -4.2633e+02  -5.0337e+01  -1.4601e+02  -4.2908e+02  -5.0169e+01  -1.4623e+02 
  179   4.2608e+02   5.1628e+01   1.4880e+02   4.2332e+02   5.1800e+01   1.4856e+02   1.1144e+02   1.4739e+01   4.1769e+01   1.1218e+02   1.4679e+01   4.1838e+01 
  180  -1.1569e+02  -1.2676e+01  -3.7115e+01  -1.1495e+02  -1.2706e+01  -3.7056e+01  -4.2159e+02  -5.0617e+01  -1.4561e+02  -4.2433e+02  -5.0458e+01  -1.4584e+02 
  181   4.2131e+02   5.1922e+01   1.4837e+02   4.1856e+02   5.2085e+01   1.4811e+02   1.1018e+02   1.4837e+01   4.1644e+01   1.1091e+02   1.4780e+01   4.1717e+01 
  182  -1.1441e+02  -1.2727e+01  -3.7010e+01  -1.1367e+02  -1.2754e+01  -3.6947e+01  -4.1687e+02  -5.0882e+01  -1.4518e+02  -4.1959e+02  -5.0732e+01  -1.4543e+02 
  183   4.1655e+02   5.2199e+01   1.4792e+02   4.1382e+02   5.2353e+01   1.4764e+02   1.0892e+02   1.4931e+01   4.1511e+01   1.0965e+02   1.4877e+01   4.1589e+01 
  184  -1.1313e+02  -1.2774e+01  -3.6898e+01  -1.1240e+02  -1.2799e+01  -3.6830e+01  -4.1217e+02  -5.1129e+01  -1.4472e+02  -4.1488e+02  -5.0989e+01  -1.4499e+02 
  185   4.1182e+02   5.2460e+01   1.4743e+02   4.0910e+02   5.2604e+01   1.4714e+02   1.0767e+02   1.5020e+01   4.1370e+01   1.0839e+02   1.4969e+01   4.1452e+01 
  186  -1.1186e+02  -1.2817e+01  -3.6778e+01  -1.1113e+02  -1.2839e+01  -3.6706e+01  -4.0749e+02  -5.1361e+01  -1.4423e+02  -4.1019e+02  -5.1230e+01  -1.4452e+02 
  187   4.0711e+02   5.2705e+01   1.4692e+02   4.0440e+02   5.2839e+01   1.4661e+02   1.0642e+02   1.5105e+01   4.1221e+01   1.0714e+02   1.5056e+01   4.1308e+01 
  188  -1.1060e+02  -1.2855e+01  -3.6650e+01  -1.0987e+02  -1.2875e+01  -3.6573e+01  -4.0283e+02  -5.1577e+01  -1.4371e+02  -4.0552e+02  -5.1455e+01  -1.4402e+02 
  189   4.0242e+02   5.2933e+01   1.4638e+02   3.9972e+02   5.3058e+01   1.4605e+02   1.0518e+02   1.5184e+01   4.1065e+01   1.0589e+02   1.5138e+01   4.1156e+01 
  190  -1.0934e+02  -1.2890e+01  -3.6515e+01  -1.0862e+02  -1.2907e+01  -3.6433e+01  -3.9819e+02  -5.1776e+01  -1.4317e+02  -4.0086e+02  -5.1664e+01  -1.4349e+02 
  191   3.9775e+02   5.3144e+01   1.4581e+02   3.9506e+02   5.3259e+01   1.4546e+02   1.0394e+02   1.5259e+01   4.0902e+01   1.0465e+02   1.5216e+01   4.0997e+01 
  192  -1.0809e+02  -1.2920e+01  -3.6372e+01  -1.0737e+02  -1.2935e+01  -3.6286e+01  -3.9357e+02  -5.1959e+01  -1.4260e+02  -3.9623e+02  -5.1856e+01  -1.4293e+02 
  193   3.9310e+02   5.3339e+01   1.4521e+02   3.9042e+02   5.3444e+01   1.4485e+02   1.0271e+02   1.5330e+01   4.0731e+01   1.0342e+02   1.5289e+01   4.0831e+01 
  194  -1.0684e+02  -1.2947e+01  -3.6221e+01  -1.0613e+02  -1.2959e+01  -3.6131e+01  -3.8897e+02  -5.2126e+01  -1.4200e+02  -3.9162e+02  -5.2032e+01  -1.4235e+02 
  195   3.8847e+02   5.3517e+01   1.4458e+02   3.8581e+02   5.3613e+01   1.4421e+02   1.0148e+02   1.5395e+01   4.0554e+01   1.0219e+02   1.5357e+01   4.0657e+01 
  196  -1.0560e+02  -1.2969e+01  -3.6064e+01  -1.0489e+02  -1.2979e+01  -3.5969e+01  -3.8439e+02  -5.2276e+01  -1.4137e+02  -3.8703e+02  -5.2192e+01  -1.4173e+02 
  197   3.8386e+02   5.3678e+01   1.4393e+02   3.8121e+02   5.3764e+01   1.4354e+02   1.0026e+02   1.5456e+01   4.0369e+01   1.0096e+02   1.5421e+01   4.0477e+01 
  198  -1.0437e+02  -1.2987e+01  -3.5899e+01  -1.0366e+02  -1.2995e+01  -3.5801e+01  -3.7983e+02  -5.2410e+01  -1.4072e+02  -3.8246e+02  -5.2335e+01  -1.4110e+02 
  199   3.7927e+02   5.3823e+01   1.4325e+02   3.7664e+02   5.3899e+01   1.4285e+02   9.9045e+01   1.5512e+01   4.0177e+01   9.9746e+01   1.5480e+01   4.0289e+01 
  200  -1.0314e+02  -1.3001e+01  -3.5727e+01  -1.0243e+02  -1.3006e+01  -3.5625e+01  -3.7529e+02  -5.2527e+01  -1.4004e+02  -3.7791e+02  -5.2462e+01  -1.4043e+02 
  201   3.7471e+02   5.3951e+01   1.4255e+02   3.7208e+02   5.4018e+01   1.4213e+02   9.7835e+01   1.5564e+01   3.9979e+01   9.8533e+01   1.5534e+01   4.0094e+01 
  202  -1.0191e+02  -1.3010e+01  -3.5548e+01  -1.0121e+02  -1.3014e+01  -3.5442e+01  -3.7077e+02  -5.2628e+01  -1.3933e+02  -3.7338e+02  -5.2573e+01  -1.3974e+02 
  203   3.7016e+02   5.4062e+01   1.4182e+02   3.6755e+02   5.4119e+01   1.4139e+02   9.6631e+01   1.5610e+01   3.9774e+01   9.7326e+01   1.5583e+01   3.9893e+01 
  204  -1.0069e+02  -1.3016e+01  -3.5362e+01  -9.9992e+01  -1.3017e+01  -3.5252e+01  -3.6627e+02  -5.2713e+01  -1.3860e+02  -3.6887e+02  -5.2667e+01  -1.3903e+02 
  205   3.6564e+02   5.4156e+01   1.4107e+02   3.6303e+02   5.4204e+01   1.4062e+02   9.5432e+01   1.5652e+01   3.9562e+01   9.6124e+01   1.5628e+01   3.9685e+01 
